"Name","Classification","Homepage","SocialMedia","Locality","Lat","Lng","Address","Country","Description","SupportRequest","SupportOffer","Hotline","Tags","Notes","ListingSource","ListingSourceId","ListingSourceUpdated"
"North Texas Covid-19 Mutual Aid","","https://ntxmutualaid.org/","","Dallas, TX",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Laredo Mutual Aid/Ayuda Mutua Laredo","","https://docs.google.com/document/d/1dpMzMzsA83jbVEXS8m7QKOtK4nj6gIUk1U1t6P4wShY/preview?fbclid=IwAR2sbt30iaqzl6p00-Qb2kaYYAzip-73QW73YJl7DHuHlxFlWbm-LTzPINM","https://www.facebook.com/groups/2190227557872562","Laredo, TX",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"South Texas Food Bank","","http://www.southtexasfoodbank.org","https://www.facebook.com/southtexasfoodbank/","Laredo, TX",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Texas / San Antonio: Puro Mutual Aid Network--Giving and Receiving Support in San Antonio","","https://docs.google.com/forms/d/e/1FAIpQLSduVw7ubuyY2QhX_0dncWJlOB5xVfs-S-ySXki3kXLJCFpK_g/viewform","","San Antonio, TX",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Systema de ayuda mutua comunitaria — Dando y recibiendo apoyo en San Antonio","","https://docs.google.com/forms/d/e/1FAIpQLSc-Vh30rfu7-eCNZ4mzfZPH5-Jzosw9Z_h-n7Tr14r4JpaZ1A/viewform","","San Antonio, TX",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Austin Mutual Aid","FacebookMutualAid","https://www.facebook.com/groups/1043810232661482/","https://www.facebook.com/groups/1043810232661482/","Austin, TX",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"ATX Mutual Aid for Covid19","FacebookMutualAid","https://www.facebook.com/groups/2600062263571948/","https://www.facebook.com/groups/2600062263571948/","Austin, TX",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Aid Network Denton","","https://docs.google.com/document/d/1mNdlT_Yl9uhwDGuBxyYYfqXzdiM6R3BcSsBUbbRqzN4/edit?fbclid=IwAR3km02Ec2dU-Cz4SaxbpZFIHrggtqdqYO0zhIU7H_JG0ACmslnxk7r3MzA#","","Denton, TX",,,,"USA","","https://docs.google.com/forms/d/180eQT1XLxjkZMgJl54bL9Asv0JCH10T-_Cg07rZ5Lhc/viewform?edit_requested=true","https://docs.google.com/forms/d/1YTjMuCCquDnawbjAeDJSubQXuJkL8-1K22Z2rOPP9vM/viewform?edit_requested=true","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"SLC COVID-19 Community Connections","FacebookMutualAid","https://www.facebook.com/groups/2233166066785826/?ref=share","https://www.facebook.com/groups/2233166066785826/?ref=share","Salt Lake City, UT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Bluff Area Mutual Aid (Coronavirus Response)","","https://canyonechojournal.com/bluff-area-mutual-aid/","","Bluff, UT",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLScr0tJaHQPuU-RriqMjkJa04rvD4gJSHrY7uglxI3EPyZESLQ/viewform","https://docs.google.com/forms/d/e/1FAIpQLSeSh_LrP-7ZABU02tFvI0mIjNHlf87x3uQg_FfC69hnoLN4WA/viewform?usp=sf_link","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Utah / Salt Lake Valley: Salt Lake Valley COVID Mutual Aid","","https://www.covid19mutualaidslc.com","","Salt Lake City, UT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Utah Valley Mutual Aid","","http://utahmutualaid.org/","","Saratoga Springs, UT",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSdxm15E4lYHn1c3XrtrN7ze5eJbQiLizwKYsr_gq_NQA6R2tw/viewform?usp=sf_link","https://www.facebook.com/groups/utahmutualaid/","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Davis/Weber COVID-19 Community Connections","FacebookMutualAid","https://www.facebook.com/groups/866871440402154/?ref=share","https://www.facebook.com/groups/866871440402154/?ref=share","Weber County, UT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Salt Lake Valley Covid19 Mutual Aid","","https://www.covid19mutualaidslc.com/","","West Valley City, UT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Cville Community Care Team: COVID Response","","https://congregatecville.com/","","Charlottesville, VA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Mutual Aid Charlottesville","FacebookMutualAid","https://www.facebook.com/groups/500721927287565/?ref=br_rs","https://www.facebook.com/groups/500721927287565/?ref=br_rs","Charlottesville, VA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"COVID-19 Mutual Aid- Occoquan VA","FacebookMutualAid","https://www.facebook.com/groups/1234263820271838/","https://www.facebook.com/groups/1234263820271838/","Occoquan, VA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Richmond Mutual Aid Supply Drive","","https://twitter.com/MayDayRVA/status/1239408495075753984?s=20","","Richmond, VA",,,,"USA","","","DM administrators","804-404-2346","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"RVA COVID-19 Mutual Aid + Community Care","FacebookMutualAid","https://www.facebook.com/groups/rvamutualaid/?multi_permalinks=1384853371903841%2C1384527925269719%2C1384298955292616%2C1384273458628499%2C1384257545296757&notif_id=1584555197368757&notif_t=group_activity","https://www.facebook.com/groups/rvamutualaid/?multi_permalinks=1384853371903841%2C1384527925269719%2C1384298955292616%2C1384273458628499%2C1384257545296757&notif_id=1584555197368757&notif_t=group_activity","Richmond, VA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Shenandoah Mutual Aid - Volunteer Form","","https://www.shenandoahmutualaid.com/","","Shenandoah, VA",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSe4fJopOY18TF7oU8FIuePijNgiao7Aqg9Dlc2AeVjfiX1t_g/viewform?fbclid=IwAR0S_fJ58Fwto0Rg9-jUwF6r8adNb3cGZyqgvaakHS1f7O7Vzj1O9c7mqP0","https://docs.google.com/forms/d/e/1FAIpQLSe28TtnAAgcjXnSGdSIV216I-7IKE_aMWKk3T5shzkGdxy-DA/viewform?fbclid=IwAR0-LIrGu2wo7g8F_HoHbuEJTdxIg6MyaP5DTTJMLxnpYAWYAX2ca2XThnY","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Rockbridge Community Aid: Covid-19","","https://www.50waysrockbridge.org/covid-19-lex-rockbridge-resources","https://www.facebook.com/groups/3458331667526756/","Lexington, VA",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSdCn3O_4t8N9KtAzYCSoUtOyBbZjDowPAoI3K9vlg9lV0-lDQ/viewform","https://docs.google.com/forms/d/e/1FAIpQLSesh8iFpkEjQOnksop2vSMYXJ27Og8UzXxdBteFIGQD_OTUKQ/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Corona Aid 757","MutualAidGroup","http://coronaaid757.com","http://facebook.com/groups/510830746536540","Norfolk, VA",,,,"USA","","http://bit.ly/coronaaid757","http://bit.ly/coronaaidvolunteersignup","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Upper Valley Mutual Aid","","https://docs.google.com/forms/d/e/1FAIpQLSe-T8ViQkEh5P60c8t6eTky1KIyKBHsz1TFB2zZKFYcmNV6dQ/viewform?usp=sf_link","","Barnard, VT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Barre Town COVID-19 Mutual Aid Volunteer/Needs Sign-up","","https://docs.google.com/forms/d/e/1FAIpQLSd9g1jjGGEQxbaYgF19Y9hrJG-8I6vCtdikrjen7eTdBii7Ow/viewform?usp=send_form","","Barre Town, VT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Bennington College Mutual Aid","","https://docs.google.com/spreadsheets/d/1qnOL1_DcE_E0o-pVLeALoIlC_RHPkHEPc2f2G2cfM5Q/edit#gid=1727309836","","Bennington, VT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Berlin area COVID-19 Mutual Aid Volunteer Signup","","https://docs.google.com/forms/d/e/1FAIpQLSf4g1a9jAQZZbvtVqkp-C1yPWITX7yKNNWMUZ8xOiNYVYbHRA/viewform","","Berlin, VT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Bradford-Area COVID-19 Mutual Aid Volunteer Sign-up","","https://docs.google.com/forms/d/e/1FAIpQLScDLwcYn4K0SwDLTICDmtvCEpe0_olt2XllwTxGSlWDBugzQA/viewform","","Bradford, VT",,,,"USA","","","https://docs.google.com/forms/d/e/1FAIpQLScDLwcYn4K0SwDLTICDmtvCEpe0_olt2XllwTxGSlWDBugzQA/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Vermont / Brattleboro: Brattleboro Area Mutual Aid (Neighborhood Help)","","https://docs.google.com/forms/d/e/1FAIpQLSe70gcANLcUJSW1cFObNj826sH8fXGent-z6hP-c6feFN7O9A/viewform?fbclid=IwAR31w2E6sdfPNkl7Vd-XplJSm_1c8zPeNLr2a76BcckW1ZP3mg9I01h9zwo","","Brattleboro, VT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Brattleboro Area Mutual Aid","","https://linktr.ee/scoffsatgravity","","Brattleboro, VT",,,,"USA","","https://docs.google.com/spreadsheets/d/1D-85W9O6WzZhnv5l4aIQnFJ6HDH-uoVT280SrwRin-A/edit?usp=drivesdk","https://docs.google.com/spreadsheets/d/1P0qfRBYbyCwoGgFiv_WQU4K0a-TTDpiI7yv9wPxuA4M/edit?usp=drivesdk","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Burlington Coronavirus Mutual Aid","FacebookMutualAid","https://www.facebook.com/groups/618241819020229/","","Burlington, VT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Chittenden County Mutual Aid","","https://docs.google.com/forms/d/e/1FAIpQLSdic_eBjoA-4_yqDEDoAqvsn3YGgQQK-InOVI8lRyOg3zimBw/viewform?fbclid=IwAR1OpmgZLiz_qFtOWzqfHHUEL9JqQWRuuMmvUEGQJykH6HOOeT5S-ZNvtjE","","Burlington, VT",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSdic_eBjoA-4_yqDEDoAqvsn3YGgQQK-InOVI8lRyOg3zimBw/viewform?fbclid=IwAR1OpmgZLiz_qFtOWzqfHHUEL9JqQWRuuMmvUEGQJykH6HOOeT5S-ZNvtjE","https://docs.google.com/forms/d/e/1FAIpQLSftjWoj2SptOV8-gQ0Vyzx5aBCYxRqd7z5kt87ivDKajviHFQ/viewform?fbclid=IwAR3ad-ECp_NEVUvLovOpOs9wFmlCuCVBi_U9Q4lmABBuAsjWIo5_bzWtcSo","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Chelsea/Vershire/Corinth/Tunbridge/Washington COVID-19 Mutual Aid","","https://docs.google.com/forms/d/e/1FAIpQLSe36fW0ogNFX8c3eWz45w5kiiWTAdzhHYFWdTDczXgBmiQeLA/viewform","","Chelsea, VT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Northern NEK Mutual Aid","","https://forms.gle/GKunAFP7iyJrxz4B9","","Colebrook, VT",,,,"USA","","https://forms.gle/GKunAFP7iyJrxz4B9","https://forms.gle/5ZSn35ZpVPpx2VvT9","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Craftsbury Area Coronavirus Needs & Volunteer Sign-up","","https://docs.google.com/forms/d/e/1FAIpQLSfpBAkJV-hp2hdNZW6XkAEoNZTJoTRr00-s4l9ao4ho1CTU1g/viewform","","Craftbury, VT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Deerfield Valley Mutual Aid","","https://docs.google.com/forms/d/e/1FAIpQLSc1-oWumdVXB4wo4eO76aNsQSpxkTjXO4my1_yiriERlKGilg/viewform","","Dover, VT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Champlain Islands Mutual Aid sign up","","https://docs.google.com/forms/d/e/1FAIpQLSdAFCT90nQa584y4rPGFPoyieGT_MG7ajBRuY2BJuDEFBy8ow/viewform","","Grand Isle, VT",,,,"USA","","","https://docs.google.com/forms/d/e/1FAIpQLSdAFCT90nQa584y4rPGFPoyieGT_MG7ajBRuY2BJuDEFBy8ow/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Hartland-Area Mutual Aid","","https://docs.google.com/forms/d/e/1FAIpQLSfG9nNy5tJlqN4yWXLIvX6abE1hHSUo7sw2SkRhsSy1h6sgaA/viewform?fbclid=IwAR0SC4N2J_cWXKv1u-SwLCXXGxWEp7GVXTUoQ5mm3ujf4USjT6rl9oxQFh0","","Harland, VT",,,,"USA","","","https://docs.google.com/forms/d/e/1FAIpQLSfG9nNy5tJlqN4yWXLIvX6abE1hHSUo7sw2SkRhsSy1h6sgaA/viewform?fbclid=IwAR0SC4N2J_cWXKv1u-SwLCXXGxWEp7GVXTUoQ5mm3ujf4USjT6rl9oxQFh0","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Addison County Mutual Aid","MutualAidGroup","https://sites.google.com/view/acvtmutualaid/home","","Middlebury, VT",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSd0Vb6YwJbKRB1nWamFOzDalpzZTJ03k5Q0TGBF2iEarcwVRg/viewform","https://docs.google.com/forms/d/e/1FAIpQLSfQOlYvwEaiwzjC8RzgViwFFbZhMv2TwJiQUrikhpJcEOwlQg/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Montpelier, VT COVID-19 Mutual Aid Effort","","https://sites.google.com/view/mtpvtmutualaid/home","https://www.facebook.com/groups/253737125617700/","Montpelier, VT",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLScvRnkqbFnARjS0XeqkERcgmQCUAYRkx2j7U3P8WrQAnyPoCA/viewform?fbclid=IwAR3FJeE1qMcX3npE8GQk8LrzDNNHHV7e_NO8uLTCUEHqtKh8Z4iFXtYsTaI","https://docs.google.com/forms/d/e/1FAIpQLSd_OzV19STtbZ7_UfRyr3GbbaFXygOscTmb1DV2LSH3XZsizA/viewform?fbclid=IwAR1b3RvLZFEaf2B8wwXP08_aPRv2jaVr0Mrdr5KgAw7PiTEqmO9_7ItiAx4","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"COVID-19 Mutual Aid-Central Vermont","FacebookMutualAid","https://www.facebook.com/groups/253737125617700/","https://www.facebook.com/groups/253737125617700/","Montpelier, VT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Southern NEK Mutual Aid","","https://forms.gle/nWZGPctjhijd3Xi36","","Peacham, VT",,,,"USA","","https://forms.gle/nWZGPctjhijd3Xi36","https://forms.gle/hMsFiqJ29LErgqs79","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Vermont / Putney: Putney Area Mutual Aid (Neighborhood Help)","","https://docs.google.com/forms/d/e/1FAIpQLScjw546J7Ib-A3-h88izc3GL0jc_-MESsQDybKQ_0b1JpQxAw/viewform?fbclid=IwAR29cZbbz8VJvmIWNpC4gnhAi2JZj4pX1AU8oWGPUYlfr1n1o0EnQwBfJkg","","Putney, VT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Vermont / Royalton: Royalton-Area COVID-19 Mutual Aid Volunteer Sign-up","","https://docs.google.com/forms/d/1EzLdwcNg39AMIOtDIMuZ522Mteb6-e6MgOc-pQ28XGw/viewform?fbclid=IwAR2zX4nYBBoKn2mhWUQ34Nvm0hWu5Nc_bqYH32pC9qZEo4C5mDQbun9PNpU&edit_requested=true","","Royalton, VT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Rutland County Mutual Aid","","https://sites.google.com/view/rutvtmutualaid?fbclid=IwAR0DE58yEqe4umAUwOyykjcLR6P7188uL5V7En2LCEH2mFiJeZTQlKNXcIM","","Rutland, VT",,,,"USA","","","https://docs.google.com/forms/d/e/1FAIpQLSfhRQdUOXzUF-VhFgsmlqlDzNW4QMEqMr1ALtEzz_blzO3HGA/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Worcester Covid-19 Mutual Aid","","https://docs.google.com/forms/d/1HBrK1QB1W1ES2G2K6sdA51stmscdKohyC6R3zMXni2I/viewform?ts=5e6f6182&edit_requested=true","","Worcester, VT",,,,"USA","","https://docs.google.com/forms/d/1i-ajw5xGi2ybiowBL1UvzyXoWl6EgbJL679ImBQscJY/viewform?ts=5e6f61bd&edit_requested=true","https://docs.google.com/forms/d/1HBrK1QB1W1ES2G2K6sdA51stmscdKohyC6R3zMXni2I/viewform?ts=5e6f6182&edit_requested=true","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Barre Mutual Aid","","https://barremutualaid.recovers.org/","","Barre, VT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Bethel VT Strong","","http://www.bethelvtstrong.org","","Bethel, VT",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Whatcom Mutual Aid","FacebookMutualAid","https://www.facebook.com/groups/2466079660320179/?ref=br_rs","https://www.facebook.com/groups/2466079660320179/?ref=br_rs","Bellingham, WA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Kitsap Community Mutual Aid","FacebookMutualAid","https://www.facebook.com/kitsapcovid19solidarity/","https://www.facebook.com/kitsapcovid19solidarity/","Bremerton, WA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Snohomish County, Washington Mutual Aid","FacebookMutualAid","https://www.facebook.com/groups/253259112349167/","https://www.facebook.com/groups/253259112349167/","Everett, WA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Common Stash: Mutual Aid in So-called Olympia","","https://www.commonstash.org/","","Olympia, WA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Olympia Mutual Aid Collective","FacebookMutualAid","https://www.facebook.com/groups/210315513383928/?ref=br_rs","https://www.facebook.com/groups/210315513383928/?ref=br_rs","Olympia, WA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Whitman County COVID-19 Community Response and Recovery","FacebookMutualAid","https://www.facebook.com/groups/240389003760287/?multi_permalinks=240875103711677%2C240889617043559%2C240839907048530%2C240823527050168&notif_id=1584547150062936&notif_t=group_activity","https://www.facebook.com/groups/240389003760287/?multi_permalinks=240875103711677%2C240889617043559%2C240839907048530%2C240823527050168&notif_id=1584547150062936&notif_t=group_activity","Pullman, WA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Puget Sound Community Mutual Aid Intake","","https://docs.google.com/forms/d/10V7JhoWdPuOadYwa44q1DPm26gAMXicyDJ6FcGH90s0/viewform?fbclid=IwAR179fBcagquXHQOB0zLE2JK3FEw4vbRCCC3TtBf5r6hIp62O4xMrI924gs&edit_requested=true","","Puget Sound, Seattle, WA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Washington / Seattle: Seattle-Area COVID-19","","https://docs.google.com/forms/d/1rOkXW6ElVT0MH9oSI-TuW8L5szCt-ULbZhWebARRZNI/viewform","","Seattle, WA",,,,"USA","","https://docs.google.com/forms/d/1rOkXW6ElVT0MH9oSI-TuW8L5szCt-ULbZhWebARRZNI/viewform","https://docs.google.com/forms/d/e/1FAIpQLSeWvT_GQbcTTM2O1VVGJ6wsQeYW27PO1RvhSKSj45QR4lvNQQ/viewform?fbclid=IwAR0iXBhTQWeIPmcwWYltDO2FhoIrItsAN8f66IW-zDzMaLNXAxBQyiRvGmQ","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Washington / Seattle: #covid19mutualaid links","","https://docs.google.com/document/d/101hAWGpF4kowM1k2KkHgY5yjpKTvErCGa2FTEg3mGu4/mobilebasic?urp=gmail_link","","Seattle, WA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Washington / South Seattle and Eastside: COVID-19/Coronavirus South Seattle and Eastside Mutual Aid “Offer Support” / Volunteer Form","FacebookMutualAid","https://www.facebook.com/groups/555635161739149/","https://www.facebook.com/groups/555635161739149/","South Seattle and Eastside, Seattle, WA",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSdFzVouVJHJ2jRyrR90zDRr7iV-nPJZHjKBTKVYuobP29BZ5g/viewform","https://docs.google.com/forms/d/e/1FAIpQLSdqoK6a4mmYc2tpVPVTDfq2EDjsSMDct8Am5duoCx44i-fIoQ/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Seattle Service+ Industry Mutual Aid Exchange","FacebookMutualAid","https://www.facebook.com/groups/SSIMAE/?ref=br_rs","https://www.facebook.com/groups/SSIMAE/?ref=br_rs","Seattle, WA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Washington / Tacoma: Tacoma Mutual Aid Network","FacebookMutualAid","https://facebook.com/profile.php?id=189809985274895&ref=content_filter","https://facebook.com/profile.php?id=189809985274895&ref=content_filter","Tacoma, WA",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLScQLH-RwSCAVCAm310EF91j74mvjIG49Za0F__8Mb1S3ZFEwA/viewform","https://docs.google.com/forms/d/1pFS8VjC5L5eihXWarB9UltjSaVJtFhAhsGpHpC1EFiY/viewform?edit_requested=true&fbclid=IwAR38dYzxf8yFOW2sgA3L2_CxH0BEdAspQZ80M_c445B8Es9lTpGIhoYFM_0","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Snohomish County COVID/Coronavirus Mutual Aid Group","FacebookMutualAid","https://www.facebook.com/groups/142262693785689/","https://www.facebook.com/groups/142262693785689/","Edmonds, WA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Spokane County Mutual Aid","","https://www.mutualaidspokanecounty.com/?fbclid=IwAR0IsCRA7iiVrvQvheqe5uIp7Pt03IFzQ8kJDBXyo9UcXGWL9AtrhZy42gY","https://www.facebook.com/SpokaneCountyMutualAid","Spokane, WA",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLScmyNLY7AhhLyskYEEnMa-R9SsMJXP1uvF4_MJLLiRJ02F5eg/viewform","https://docs.google.com/forms/d/e/1FAIpQLSfll7ugjAmwwUFBbb7Y_zhi2QQrZvdwWXh0XNYTDe_ioNhLCw/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Dane County Neighbors Helping Neighbors","FacebookMutualAid","https://www.facebook.com/groups/1978475378963725/","https://www.facebook.com/groups/1978475378963725/","Dane County, WI",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Rock County Mutual Aid Infohub","","https://docs.google.com/spreadsheets/d/1ym2k7Du-_UuxCeqA4qH2sQN744fPoV6q-H-L3-8Ub-Y/edit#gid=0","https://www.facebook.com/groups/494748384527251/","Janesville, WI",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Wisconsin / Madison: COVID-19 Madison Mutual Aid","","https://docs.google.com/spreadsheets/u/0/d/1P3fVeaCTFWLc9B1N9U6Ks2DhEOdPCoZZUgC3iduQgeg/htmlview?urp=gmail_link#gid=808612577","https://www.facebook.com/groups/502401850648815/?ref=share","Madison, WI",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"DSA Mutual Aid | Solidarity Economy Milwaukee","","http://milwaukee.dsawi.org/our-committees-and-working-groups/solidarity-economy-mutual-aid-working-group/","","Milwaukee, WI",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Coronavirus Quarantine Support with the Madison General Defense Committee","","https://docs.google.com/forms/d/e/1FAIpQLSdGqbTyMCsnrBQ3sqBfE9Cmkh_cDAu9qz-edGnLpwq6GRElEQ/viewform","https://www.facebook.com/madTownCommunitySelfDefense/","Madison, WI",,,,"USA","","https://tinyurl.com/quarantine-support .","https://tinyurl.com/quarantine-volunteer","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Coulee Region Mutual Aid","","https://docs.google.com/spreadsheets/d/1FAkVneo2sz65WxntP9f14REKF5JiWEHy7AQ5ye-XbtA/edit#gid=1942124999","https://www.facebook.com/groups/1508364889328693/?ref=share","La Crosse, WI",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Greater Green Bay Mutual Aid Network","FacebookMutualAid","https://www.facebook.com/groups/645928876235863/?ref=share","https://www.facebook.com/groups/645928876235863/?ref=share","Green Bay, WI",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Chequamegon Bay Community Care","","http://www.cheqbaycc.org/","","Chequamegon Bay, WI",,,,"USA","","http://www.cheqbaycc.org/support-request.html","http://www.cheqbaycc.org/volunteer-signup.html","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Morgantown Delivery Team","","https://docs.google.com/forms/d/e/1FAIpQLSfmNtj_qPev4UM5pThgNs169nxCryEsJrIu1a8XujY3WynGIg/viewform?fbclid=IwAR3ukqdosbB17C7luB5hr1roz76RI7hcx_Dvy2I6BwMKOT2cYxuxymnNAX0","","Morgantown, WV",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Huntington Delivery Team","","https://docs.google.com/forms/d/1HHE6cZKccnIBioAt0-qLuxeKuzU-DeG6gYNVIBjB_hs/viewform?fbclid=IwAR3AkXF5joHjl5LfqrsVEp5r0Y0RTmeK2BtaEMlXWbkZuekE4H3hyo9Eo0Y&edit_requested=true","","Huntington, WV",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"WV Food ER 2020 Volunteer Sign Up","","https://docs.google.com/forms/d/e/1FAIpQLSc710j6S-fgPpbYjJu3KTXKOMlfDtG4SNj7wHqqOJcWun37-w/viewform","","WV",,,,"USA","","","https://docs.google.com/forms/d/e/1FAIpQLSc710j6S-fgPpbYjJu3KTXKOMlfDtG4SNj7wHqqOJcWun37-w/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Laramie Mutual Aid","","https://docs.google.com/document/d/1d7aSkS1Fdxc2CIpiJSgh03CtJAFZIaUtgRSsytagyio/edit","","Laramie, WY",,,,"USA","","https://docs.google.com/forms/d/1nCLqIOFlkmT4uXVeGsW8IRFKRX8K4OY4QoCO8L1zZtk/edit?usp=sharing","https://docs.google.com/forms/d/1I1vc4pP8nUOz02oA1EcdSGDfqrllOAkHcE2nXP3eD-E/viewform?edit_requested=true","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Safe Neighbors","FacebookMutualAid","https://www.facebook.com/Safe-Neighbors-104569204510137/","https://www.facebook.com/Safe-Neighbors-104569204510137/","Cheyenne, WY",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
